,tdate,TPepi,TPhypo,TPlake
113,19940901,22.12540805472898,157.33852613925345,89.73196709699121
114,19941001,27.378894332294724,165.4256485078846,96.40227142008966
115,19941101,40.07056127199204,176.3637346353681,108.21714795368007
116,19941201,39.65402064238606,192.60357113425238,116.12879588831922
117,19950101,115.41770646697798,115.41770646697798,115.41770646697798
118,19950201,117.98763579124895,117.98763579124895,117.98763579124895
119,19950301,117.68885176534663,117.68885176534663,117.68885176534663
120,19950401,116.74271341628938,116.74271341628938,116.74271341628938
121,19950501,106.55943381131614,116.74271341628939,111.65107361380277
122,19950601,0.0,146.2247703534597,73.11238517672984
123,19950701,45.99046690305033,146.14439588479303,96.06743139392168
124,19950801,0.0,156.89494039575067,78.44747019787533
125,19950901,49.14910108361872,156.79937694771948,102.9742390156691
126,19951001,18.809726288681286,173.1450471444065,95.97738671654389
127,19951101,20.690508977955886,181.07731919275525,100.88391408535557
128,19951201,66.02564615922573,191.68571295495252,128.85567955708913
129,19960101,127.1392568531004,127.1392568531004,127.1392568531004
130,19960201,126.21716860153501,126.21716860153501,126.21716860153501
131,19960301,124.04939995996726,124.04939995996726,124.04939995996726
132,19960401,121.65727764413066,121.65727764413066,121.65727764413066
133,19960501,105.32017751444079,121.65727764413066,113.48872757928572
134,19960601,0.0,150.1675509931779,75.08377549658896
135,19960701,37.56027708882104,150.0838482725655,93.82206268069326
136,19960801,0.0,158.05501306226833,79.02750653113416
137,19960901,32.62567645555414,157.96207691632372,95.29387668593893
138,19961001,30.610317440127048,170.1382732385848,100.37429533935591
139,19961101,36.21331473158545,182.65124353997098,109.43227913577822
140,19961201,73.19973367691422,201.5206247974253,137.36017923716977
141,19970101,115.10445978509048,115.10445978509048,115.10445978509048
142,19970201,112.72676056934147,112.72676056934147,112.72676056934147
143,19970301,110.827799059042,110.827799059042,110.827799059042
144,19970401,96.77612946947922,110.827799059042,103.8019642642606
145,19970501,0.0,137.3915508342904,68.6957754171452
146,19970601,0.0,132.72252842339782,66.36126421169891
147,19970701,17.22698403988078,132.649575648869,74.93827984437489
148,19970801,14.321402087179953,138.6865929358103,76.50399751149513
149,19970901,2.2569421697407255,144.29948372513473,73.27821294743774
150,19971001,20.893963268821643,144.87168579584554,82.88282453233359
151,19971101,32.3039462270881,154.24182387224502,93.27288504966656
152,19971201,45.4782288407505,169.76737341313208,107.62280112694128
153,19980101,96.48795845500644,96.48795845500644,96.48795845500644
154,19980201,94.31987760147699,94.31987760147699,94.31987760147699
155,19980301,92.21439035366512,92.21439035366512,92.21439035366512
156,19980401,79.16091201068647,92.21439035366512,85.6876511821758
157,19980501,0.0,113.73488649184553,56.867443245922765
158,19980601,6.770030003306934,113.67156876757922,60.22079938544307
159,19980701,0.0,116.56519502068234,58.28259751034117
160,19980801,0.0,116.49997493189466,58.24998746594733
161,19980901,16.248560014856533,116.43007389958032,66.33931695721843
162,19981001,28.567255379342427,123.43222273887598,75.9997390591092
163,19981101,35.206571467531596,135.65889012024775,85.43273079388968
164,19981201,80.60427684978964,167.29002229524284,123.94714957251624
165,19990101,91.41275530967839,91.41275530967839,91.41275530967839
166,19990201,90.76433577256505,90.76433577256505,90.76433577256505
167,19990301,107.03562598289226,107.03562598289226,107.03562598289226
168,19990401,107.23859588026524,107.23859588026524,107.23859588026524
169,19990501,95.89366815729271,107.23859588026524,101.56613201877897
170,19990601,20.211685793868728,132.6238858483616,76.41778582111516
171,19990701,7.494164793185081,139.1883400578926,73.34125242553884
172,19990801,0.0,141.9693395138985,70.98466975694924
173,19990901,37.37329926230954,141.8903032940465,89.63180127817802
174,19991001,19.906815213921867,154.05647907098552,86.9816471424537
175,19991101,48.561177965290085,163.06283610976467,105.81200703752738
176,19991201,89.84530445734576,199.39338650658007,144.6193454819629
177,20000101,112.9043096345864,112.9043096345864,112.9043096345864
178,20000201,111.05380422814129,111.05380422814129,111.05380422814129
179,20000301,111.34773966074364,111.34773966074364,111.34773966074364
180,20000401,103.89555987139991,111.34773966074364,107.62164976607178
181,20000501,0.0,138.48966854923282,69.24483427461641
182,20000601,26.244111714829803,138.4082368008893,82.32617425785956
183,20000701,0.0,143.38807819624807,71.69403909812404
184,20000801,30.877835228766017,143.30502347740907,87.09142935308753
185,20000901,0.0,153.97913112500382,76.98956556250191
186,20001001,31.956228689897646,153.88792853685075,92.9220786133742
187,20001101,46.59068133524125,167.7316980223548,107.16118967879802
188,20001201,64.56961909325851,191.09703523794903,127.83332716560378
189,20010101,93.10489339690312,285.51025386204435,189.30757362947372
190,20010201,109.91359899451511,109.91359899451511,109.91359899451511
191,20010301,107.69827133087087,107.69827133087087,107.69827133087087
192,20010401,136.06070292704905,107.69827133087087,121.87948712895997
193,20010501,0.0,142.90543737210405,71.45271868605202
194,20010601,0.0,138.13519154673537,69.06759577336769
195,20010701,70.4124910176981,138.06077054801762,104.23663078285786
196,20010801,0.0,158.66504051891854,79.33252025945927
197,20010901,17.838042225045136,158.5749210024138,88.20648161372947
198,20011001,60.544868952895314,165.9751312199912,113.26000008644326
199,20011101,22.382004387777396,186.35051676795453,104.36626057786596
200,20011201,91.06104716397716,201.660131285987,146.36058922498208
201,20020101,116.61374027044816,116.61374027044816,116.61374027044816
202,20020201,114.21198716612679,114.21198716612679,114.21198716612679
203,20020301,112.8399556336711,112.8399556336711,112.8399556336711
204,20020401,103.85774861526774,112.8399556336711,108.34885212446942
205,20020501,0.0,139.88239307070282,69.94119653535141
206,20020601,32.4974545399382,139.80451868169735,86.15098661081777
207,20020701,24.318887131741242,150.3741260568032,87.34650659427221
208,20020801,0.0,158.84583343605718,79.42291671802859
209,20020901,20.57691970039661,158.75382511708992,89.66537240874327
210,20021001,52.70005903426021,166.83773543405593,109.76889723415806
211,20021101,47.984209555669636,186.4593020735813,117.22175581462548
212,20021201,80.82797906849189,207.82994075672661,144.32895991260926
213,20030101,127.7992301092799,127.7992301092799,127.7992301092799
214,20030201,126.06789870335156,126.06789870335156,126.06789870335156
215,20030301,124.12007030652343,124.12007030652343,124.12007030652343
216,20030401,112.27769274712112,124.12007030652343,118.19888152682228
217,20030501,0.0,152.81696341202664,76.40848170601332
218,20030601,35.49938206950527,152.72894460441913,94.1141633369622
219,20030701,0.0,163.8845360769557,81.94226803847785
220,20030801,28.069652914145482,163.78620388195878,95.92792839805213
221,20030901,7.256006992567136,173.87771578951862,90.56686139104288
222,20031001,19.601611844145218,177.3075697967779,98.45459082046156
223,20031101,50.45655307200843,186.9619223134474,118.70923769272791
224,20031201,58.13425516095201,209.2683373011312,133.7012962310416
225,20040101,112.4441958964275,112.4441958964275,112.4441958964275
226,20040201,115.27535482470168,115.27535482470168,115.27535482470168
227,20040301,113.32980376032248,113.32980376032248,113.32980376032248
228,20040401,103.75210814109566,113.32980376032248,108.54095595070908
229,20040501,0.0,138.64370666008764,69.32185333004382
230,20040601,39.17453855388442,138.5638512993343,88.86919492660935
231,20040701,16.983225341225303,150.9100571450341,83.9466412431297
232,20040801,0.0,156.93672101397408,78.46836050698704
233,20040901,13.54599853439125,156.8458185107583,85.19590852257478
234,20041001,19.882922789457766,162.01161780105244,90.9472702952551
235,20041101,32.04218419031878,170.25764269259253,101.14991344145565
236,20041201,56.01015746815201,185.7681738731082,120.8891656706301
237,20050101,105.93325595442917,105.93325595442917,105.93325595442917
238,20050201,103.7522882491395,103.7522882491395,103.7522882491395
239,20050301,87.97926277912934,103.7522882491395,95.86577551413441
240,20050401,0.0,129.69248877168855,64.84624438584427
241,20050501,32.37164426202034,121.32197576891865,76.84681001546949
242,20050601,0.0,132.110710505893,66.0553552529465
243,20050701,12.067182256811666,132.03953522530688,72.05335874105927
244,20050801,17.2706364383938,137.02225996867895,77.14644820353638
245,20050901,88.36826369352232,143.49472835161382,115.93149602256807
246,20051001,18.71085778591366,169.7160059458071,94.21343186586037
247,20051101,25.37844104706424,177.65039740834416,101.5144192277042
248,20051201,59.16975044639312,189.6859814025445,124.42786592446882
249,20060101,111.87102462830326,111.87102462830326,111.87102462830326
250,20060201,99.39974919500182,111.87102462830326,105.63538691165255
251,20060301,87.35496849971955,87.35496849971955,87.35496849971955
252,20060401,88.68625827748936,88.68625827748936,88.68625827748936
253,20060501,116.60330586622582,88.68625827748936,102.64478207185759
254,20060601,0.0,120.54854426198845,60.27427213099423
255,20060701,0.0,120.48449902739927,60.24224951369963
256,20060801,7.431829471516835,120.41606552268294,63.92394749709989
257,20060901,23.015994277244623,123.61986392701398,73.3179291021293
258,20061001,1.2588924141384445,131.79508056130044,66.52698648771944
259,20061101,20.73006117207428,132.4170281668098,76.57354466944204
260,20061201,35.50992616705439,141.41723715245053,88.46358165975246
261,20070101,87.41922682004329,87.41922682004329,87.41922682004329
262,20070201,85.42864634871638,85.42864634871638,85.42864634871638
263,20070301,84.12060766377773,84.12060766377773,84.12060766377773
264,20070401,84.9716394106928,84.12060766377773,84.54612353723527
265,20070501,0.0,106.78026262974112,53.39013131487056
266,20070601,37.00788092230781,106.71875982807018,71.86332037518899
267,20070701,0.0,118.49055833580641,59.245279167903206
268,20070801,25.699031364760593,118.42426097548552,72.06164617012305
269,20070901,72.33596634134763,127.84542983923463,100.09069809029113
270,20071001,17.77144184941244,150.7842608725974,84.27785136100492
271,20071101,35.09971004027659,158.57230968319288,96.83600986173474
272,20071201,71.51591782497557,181.50084668077358,126.50838225287458
273,20080101,98.68804368064822,98.68804368064822,98.68804368064822
274,20080201,96.95854762080839,96.95854762080839,96.95854762080839
275,20080301,94.9247929973953,94.9247929973953,94.9247929973953
276,20080401,86.93265472810604,94.9247929973953,90.92872386275067
277,20080501,0.0,117.0309744236429,58.51548721182145
278,20080601,9.0030500293072,116.96582172337881,62.98443587634301
279,20080701,0.0,120.3328441753309,60.16642208766545
280,20080801,14.159955658570365,120.26449680844243,67.2122262335064
281,20080901,6.882434253578577,125.88796471927954,66.38519948642906
282,20081001,42.273145134093255,129.21852170198676,85.74583341804001
283,20081101,29.459088070641833,145.70666003162117,87.5828740511315
284,20081201,62.030872751771916,162.7972224782001,112.414047614986
285,20090101,89.73903298802394,89.73903298802394,89.73903298802394
286,20090201,88.75923105007216,88.75923105007216,88.75923105007216
287,20090301,87.41837736738111,87.41837736738111,87.41837736738111
288,20090401,87.91981634040641,87.91981634040641,87.91981634040641
289,20090501,76.87433174297132,87.91981634040641,82.39707404168887
290,20090601,0.0,109.36537130959572,54.68268565479786
291,20090701,25.61035724004555,109.30313902049265,67.4567481302691
292,20090801,5.611404799223402,114.95077704546809,60.28109092234575
293,20090901,7.095930745006379,117.41407853551672,62.255004640261554
294,20091001,20.94622955887107,120.74997237760908,70.84810096824008
295,20091101,20.6601243999422,129.35002404909315,75.00507422451767
296,20091201,32.94265635727457,139.55310159591727,86.24787897659593
297,20100101,82.33581952940311,82.33581952940311,82.33581952940311
298,20100201,60.5691751384693,82.33581952940311,71.45249733393621
299,20100301,65.33659184886083,65.33659184886083,65.33659184886083
300,20100401,63.04264432502225,63.04264432502225,63.04264432502225
301,20100501,44.116174231627525,63.04264432502226,53.57940927832489
302,20100601,0.0,76.72147564366641,38.360737821833204
303,20100701,40.36188011195787,74.20821242618334,57.285046269070605
304,20100801,8.386830985570743,87.61198172931684,47.99940635744379
305,20100901,11.0977837823571,90.72438483049496,50.91108430642603
306,20101001,6.297764761344619,95.11135995711058,50.7045623592276
307,20101101,29.942957369151507,98.20103096095576,64.07199416505364
308,20101201,39.384307524458166,114.90548628342607,77.14489690394211
309,20110101,65.92352233284447,65.92352233284447,65.92352233284447
310,20110201,65.8234907992355,65.8234907992355,65.8234907992355
311,20110301,64.17873484348516,64.17873484348516,64.17873484348516
312,20110401,49.882096979700144,64.17873484348516,57.030415911592655
313,20110501,0.0,79.01001721039118,39.50500860519559
314,20110601,0.6002852061549443,78.96514062934507,39.78271291775001
315,20110701,0.0,78.92270864045685,39.46135432022842
316,20110801,30.22960454625777,78.87699421664556,54.553299381451666
317,20110901,0.0,89.58745865516167,44.793729327580834
318,20111001,4.14651948708388,89.5362650556617,46.84139227137279
319,20111101,21.44123025650798,91.75335486963576,56.59729256307187
320,20111201,23.178410914968133,101.55958970303493,62.369000309001535
321,20120101,60.91993140639598,60.91993140639598,60.91993140639598
322,20120201,62.15464962278088,62.15464962278088,62.15464962278088
323,20120301,60.36145513713446,60.36145513713446,60.36145513713446
324,20120401,46.43737130251821,60.36145513713446,53.399413219826336
325,20120501,0.0,74.62220803664965,37.311104018324826
326,20120601,0.0,74.58124110992195,37.290620554960974
327,20120701,21.16638100362796,74.54024649859707,47.853313751112516
328,20120801,0.8838492757776746,82.08923323942236,41.48654125760002
329,20120901,0.0,82.0429432348713,41.02147161743565
330,20121001,20.70637923276185,81.99434880062526,51.350364016693554
331,20121101,28.042594803793623,91.4075484592278,59.72507163151071
332,20121201,30.727033273970402,103.90841176773152,67.31772252085096
333,20130101,67.66463954135384,67.66463954135384,67.66463954135384
334,20130201,66.84179974690386,66.84179974690386,66.84179974690386
335,20130301,67.7718861525208,67.7718861525208,67.7718861525208
336,20130401,66.1442432170465,66.1442432170465,66.1442432170465
337,20130501,69.00493782121568,66.1442432170465,67.57459051913108
338,20130601,0.0,87.50148415472324,43.75074207736162
339,20130701,25.829535864244697,87.45410498221912,56.641820423231906
340,20130801,0.0,96.57202215762143,48.286011078810716
341,20130901,2.2544697442124417,96.51608471673433,49.385277230473385
342,20131001,11.762045816922358,97.11658766261486,54.43931673976861
343,20131101,11.56124301659066,102.17258087268722,56.86691194463894
344,20131201,45.429220636883066,109.56370235482574,77.4964614958544
345,20140101,64.0712717430892,64.0712717430892,64.0712717430892
346,20140201,62.8499706461871,62.8499706461871,62.8499706461871
347,20140301,61.971832330108036,61.971832330108036,61.971832330108036
348,20140401,47.55132140213223,61.97183233010804,54.76157686612014
349,20140501,0.0,77.2455726820336,38.6227863410168
350,20140601,0.0,72.08001517977205,36.040007589886024
351,20140701,8.707339135338648,72.03899941500568,40.37316927517216
352,20140801,29.294787820187068,75.7928493294571,52.54381857482208
353,20140901,21.65207926478803,86.61578830632126,54.133933785554646
354,20141001,0.0,94.454632759012,47.227316379506
355,20141101,22.791540791080134,94.39220262614042,58.59187170861028
356,20141201,33.289861242836466,105.09367995004271,69.1917705964396
357,20150101,44.767260724791534,130.95923186897886,87.8632462968852
358,20150201,63.638622604518254,63.638622604518254,63.638622604518254
359,20150301,62.92859189286833,62.92859189286833,62.92859189286833
360,20150401,61.615908267784604,62.92859189286834,62.27225008032647
361,20150501,0.0,75.63788937918275,37.818944689591376
362,20150601,97.82142932193351,75.59578075999369,86.70860504096359
363,20150701,0.0,101.86117724278971,50.930588621394854
364,20150801,15.525852756024177,101.80128300058304,58.66356787830361
365,20150901,0.0,107.63920058202491,53.819600291012456
366,20151001,11.260043955726344,107.57418293656015,59.41711344614325
367,20151101,15.26868412261146,113.02482179116872,64.14675295689008
368,20151201,30.440709885014122,120.75859974587468,75.5996548154444
