,tdate,TPepi,TPhypo,TPlake
38,20050301,44.31745205669912,55.62286471021226,49.97015838345569
39,20050401,0.0,70.36027806872421,35.18013903436211
40,20050501,32.14984327683458,65.81913904031404,48.984491158574315
41,20050601,0.0,76.06764155691266,38.03382077845633
42,20050701,2.8828898956059748,76.02665974922571,39.45477482241584
43,20050801,9.815840726419038,77.24696838935724,43.53140455788814
44,20050901,84.13999916175555,81.13305927226536,82.63652921701046
45,20051001,10.717621876177418,106.73185825905087,58.72474006761414
46,20051101,16.455192661314634,111.05102231471854,63.75310748801658
47,20051201,35.100217762282796,119.39184786634964,77.24603281431621
48,20060101,68.5284050118195,68.5284050118195,68.5284050118195
49,20060201,58.716971010955575,68.5284050118195,63.62268801138754
50,20060301,52.072447783710444,52.072447783710444,52.072447783710444
51,20060401,54.259576611512365,54.259576611512365,54.259576611512365
52,20060501,88.97580344677952,54.259576611512365,71.61769002914595
53,20060601,0.0,79.63834804657833,39.819174023289165
54,20060701,0.0,79.59603765026318,39.79801882513159
55,20060801,1.7353917719290344,79.55082821783071,40.64310999487987
56,20060901,17.722154929372472,80.15845624873073,48.940305589051604
57,20061001,1.6726973543098735,86.45548504435148,44.064091199330676
58,20061101,13.329778425311064,87.10599043951461,50.21788443241284
59,20061201,20.698375889387435,93.65686021745388,57.17761805342066
60,20070101,56.83001274486807,56.83001274486807,56.83001274486807
61,20070201,55.07414171959701,55.07414171959701,55.07414171959701
62,20070301,54.08455076881842,54.08455076881842,54.08455076881842
63,20070401,58.26813959504127,54.08455076881842,56.17634518192985
64,20070501,0.0,70.78358893677508,35.39179446838754
65,20070601,26.980759642438535,70.74281933268607,48.861789487562305
66,20070701,0.0,79.57628210828693,39.788141054143466
67,20070801,25.612776981961417,79.53175790718578,52.5722674445736
68,20070901,67.57689159987939,88.97540452581045,78.27614806284492
69,20071001,10.028672308698686,110.62177052344542,60.325221416072054
70,20071101,24.031521585127596,115.28032231688995,69.65592195100878
71,20071201,50.77915649127917,131.4606904096927,91.11992345048593
72,20080101,70.47076852108508,70.47076852108508,70.47076852108508
73,20080201,69.00637865216274,69.00637865216274,69.00637865216274
74,20080301,67.13675696728725,67.13675696728725,67.13675696728725
75,20080401,60.67710511312397,67.13675696728725,63.90693104020561
76,20080501,0.0,83.2718202134853,41.63591010674265
77,20080601,3.4677479193911087,83.22546168345055,43.34660480142083
78,20080701,0.0,84.32454823564623,42.16227411782312
79,20080801,9.143405571326628,84.27665307555537,46.710029323441
80,20080901,4.736807541749633,88.0230848727778,46.379946207263714
81,20081001,34.12632166676654,90.01411908680437,62.07022037678546
82,20081101,20.50725843177288,103.37143575451054,61.93934709314171
83,20081201,42.807494801474085,116.80814186069709,79.80781833108558
84,20090101,63.416811763888305,63.416811763888305,63.416811763888305
85,20090201,62.718947219288424,62.718947219288424,62.718947219288424
86,20090301,61.64107258257296,61.64107258257296,61.64107258257296
87,20090401,62.70170125356557,62.70170125356557,62.70170125356557
88,20090501,52.300747295538685,62.70170125356557,57.50122427455213
89,20090601,0.0,78.27161429928962,39.13580714964481
90,20090701,18.10084898339128,78.22707532254306,48.16396215296717
91,20090801,5.9504784469693375,82.85930701649956,44.40489273173445
92,20090901,3.503877699524386,85.34139325993041,44.4226354797274
93,20091001,14.653933944583946,86.65258451717042,50.65325923087718
94,20091101,12.796941544533311,92.90756266034991,52.85225210244161
95,20091201,22.405206902445855,99.39216882382229,60.89868786313407
96,20100101,59.0135440080092,59.0135440080092,59.0135440080092
97,20100201,39.26272071071782,59.01354400800919,49.13813235936351
98,20100301,46.80414805808516,46.80414805808516,46.80414805808516
99,20100401,44.932148865320016,44.932148865320016,44.932148865320016
100,20100501,30.047457544646782,44.932148865320016,37.4898032049834
101,20100601,0.0,54.62051473679882,27.31025736839941
102,20100701,43.22341449673644,52.83124088021182,48.02732768847413
103,20100801,0.0,67.46947090173657,33.734735450868286
104,20100901,12.743702640808856,67.43039054019985,40.08704659050436
105,20101001,3.404731361524959,72.46482821932759,37.93477979042627
106,20101101,23.158160049001133,73.99242706457753,48.57529355678933
107,20101201,29.263054525228004,87.35939524389983,58.31122488456391
108,20110101,50.169895302627666,50.169895302627666,50.169895302627666
109,20110201,50.528601052903966,50.528601052903966,50.528601052903966
110,20110301,49.15832675131658,49.15832675131658,49.15832675131658
111,20110401,37.161482497293115,49.15832675131658,43.15990462430484
112,20110501,0.0,61.137197229761234,30.568598614880617
113,20110601,0.0,61.10247215965895,30.551236079829476
114,20110701,0.0,61.069387182908585,30.534693591454293
115,20110801,29.24440851673649,61.034013943752626,45.139211230244555
116,20110901,0.0,71.12242938699706,35.56121469349853
117,20111001,2.2191440203706314,71.08178739067124,36.650465705520936
118,20111101,17.73194006579581,71.79363852011849,44.76278929295715
119,20111201,17.691115475784123,79.81947992944444,48.755297702614286
120,20120101,48.14406184505761,48.14406184505761,48.14406184505761
121,20120201,49.94404064806058,49.94404064806058,49.94404064806058
122,20120301,48.43591307330453,48.43591307330453,48.43591307330453
123,20120401,36.91592573521951,48.43591307330453,42.67591940426202
124,20120501,0.0,60.415040460705775,30.207520230352888
125,20120601,0.0,60.38187314227706,30.19093657113853
126,20120701,20.246873412005773,60.348683410064275,40.297778411035026
127,20120801,0.0,67.90535772751086,33.95267886375543
128,20120901,0.0,67.86664921872952,33.93332460936476
129,20121001,18.417790191570248,67.8264514723674,43.12212083196882
130,20121101,25.419037026567008,75.67192796677412,50.545482496670566
131,20121201,26.64123143311607,87.28608457060261,56.96365800185934
132,20130101,58.076901776384474,58.076901776384474,58.076901776384474
133,20130201,57.38430677471524,57.38430677471524,57.38430677471524
134,20130301,58.47507424319857,58.47507424319857,58.47507424319857
135,20130401,56.93019657100188,56.93019657100188,56.93019657100188
136,20130501,60.85134470520388,56.93019657100188,58.89077063810288
137,20130601,0.0,75.84740907545023,37.923704537725115
138,20130701,25.80453761539288,75.80634020086724,50.80543890813006
139,20130801,0.0,84.93076049982263,42.46538024991131
140,20130901,0.8486149147434384,84.88156603036023,42.865090472551834
141,20131001,10.110452269274045,84.83179290476919,47.47112258702162
142,20131101,9.775008274593853,89.1645083493526,49.46975831197323
143,20131201,40.00191535220683,95.49821112671798,67.7500632394624
144,20140101,55.35497878018314,55.35497878018314,55.35497878018314
145,20140201,54.2315607899468,54.2315607899468,54.2315607899468
146,20140301,53.47986906486896,53.47986906486896,53.47986906486896
147,20140401,39.83615075439565,53.47986906486896,46.658009909632305
148,20140501,0.0,66.92021027422537,33.460105137112684
149,20140601,0.0,62.445129279514255,31.222564639757127
150,20140701,7.006172417529304,62.409596063726966,34.70788424062813
151,20140801,30.915005993276786,65.53630681795303,48.22565640561491
152,20140901,19.181071621082555,77.04472732413903,48.11289947261079
153,20141001,0.0,84.23129965200191,42.115649826000954
154,20141101,20.61239604066307,84.17562666830997,52.39401135448652
155,20141201,30.205191523982922,93.98684249315217,62.09601700856754
156,20150101,39.648062819495145,118.13218534856132,78.89012408402823
157,20150201,56.92853974613736,56.92853974613736,56.92853974613736
158,20150301,56.29943289134571,56.29943289134571,56.29943289134571
159,20150401,55.16225245062281,56.29943289134572,55.73084267098426
160,20150501,0.0,67.97673206458866,33.98836603229433
161,20150601,96.56527165921835,67.93888851358903,82.2520800864037
162,20150701,0.0,93.63695540682048,46.81847770341024
163,20150801,13.539080376465174,93.58189699655625,53.560488686510716
164,20150901,0.0,98.76917685067168,49.38458842533584
165,20151001,9.748222644990971,98.70951699358801,54.22886981928949
166,20151101,13.60150897207392,103.3771728935551,58.48934093281451
167,20151201,27.604167949074345,110.14088725785643,68.87252760346539
